Data_venda;codigo do produto;id interno;Produto;Departamento;unidades;valor unitario
08/08/2021;1022;5598;Chuteira Adidas preta;Infantil;2;43,12
08/08/2021;1022;5598;Chuteira Adidas preta;Infantil;1;47,72
09/08/2021;1022;5598;Chuteira Adidas preta;Infantil;1;39,44
10/08/2021;1022;5598;Chuteira Adidas preta;Infantil;1;43,12
10/08/2021;1022;5598;Chuteira Adidas preta;Infantil;1;47,72
12/08/2021;1022;5598;Chuteira Adidas preta;Infantil;1;39,44
14/08/2021;1022;5598;Chuteira Adidas preta;Infantil;2;43,12
19/08/2021;1022;5598;Chuteira Adidas preta;Infantil;2;47,72
21/08/2021;1022;5598;Chuteira Adidas preta;Infantil;1;39,44
21/08/2021;1022;5598;Chuteira Adidas preta;Infantil;1;43,12
21/08/2021;1022;5598;Chuteira Adidas preta;Infantil;1;47,72
21/08/2021;1022;5598;Chuteira Adidas preta;Infantil;1;39,44
22/08/2021;1022;5598;Chuteira Adidas preta;Infantil;1;43,12
22/08/2021;1022;5598;Chuteira Adidas preta;Infantil;1;47,72
22/08/2021;1022;5598;Chuteira Adidas preta;Infantil;1;39,44
23/08/2021;1022;5598;Chuteira Adidas preta;Infantil;4;43,12
23/08/2021;1022;5598;Chuteira Adidas preta;Infantil;4;47,72
24/08/2021;1022;5598;Chuteira Adidas preta;Infantil;1;39,44
24/08/2021;1022;5598;Chuteira Adidas preta;Infantil;2;43,12
24/08/2021;1022;5598;Chuteira Adidas preta;Infantil;2;47,72
25/08/2021;1022;5598;Chuteira Adidas preta;Infantil;2;39,44
25/08/2021;1022;5598;Chuteira Adidas preta;Infantil;1;43,12
25/08/2021;1022;5598;Chuteira Adidas preta;Infantil;1;47,72
25/08/2021;1022;5598;Chuteira Adidas preta;Infantil;1;39,44
25/08/2021;1022;5598;Chuteira Adidas preta;Infantil;1;43,12
25/08/2021;1022;5598;Chuteira Adidas preta;Infantil;1;47,72
27/08/2021;1022;5598;Chuteira Adidas preta;Infantil;3;39,44
27/08/2021;1022;5598;Chuteira Adidas preta;Infantil;1;43,12
27/08/2021;1022;5598;Chuteira Adidas preta;Infantil;1;47,72
27/08/2021;1022;5598;Chuteira Adidas preta;Infantil;1;39,44
03/09/2021;1022;5598;Chuteira Adidas preta;Infantil;1;43,12
03/09/2021;1022;5598;Chuteira Adidas preta;Infantil;3;47,72
04/09/2021;1022;5598;Chuteira Adidas preta;Infantil;2;39,44
04/09/2021;1022;5598;Chuteira Adidas preta;Infantil;2;43,12
04/09/2021;1022;5598;Chuteira Adidas preta;Infantil;3;47,72
05/09/2021;1022;5598;Chuteira Adidas preta;Infantil;2;39,44
06/09/2021;1022;5598;Chuteira Adidas preta;Infantil;2;43,12
06/09/2021;1022;5598;Chuteira Adidas preta;Infantil;1;47,72
06/09/2021;1022;5598;Chuteira Adidas preta;Infantil;1;39,44
06/09/2021;1022;5598;Chuteira Adidas preta;Infantil;3;43,12
07/09/2021;1022;5598;Chuteira Adidas preta;Infantil;3;47,72
07/09/2021;1022;5598;Chuteira Adidas preta;Infantil;4;39,44
07/09/2021;1022;5598;Chuteira Adidas preta;Infantil;2;43,12
08/09/2021;1022;5598;Chuteira Adidas preta;Infantil;2;47,72
08/09/2021;1022;5598;Chuteira Adidas preta;Infantil;3;39,44
08/09/2021;1022;5598;Chuteira Adidas preta;Infantil;1;43,12
08/09/2021;1022;5598;Chuteira Adidas preta;Infantil;2;47,72
08/09/2021;1022;5598;Chuteira Adidas preta;Infantil;1;39,44
09/09/2021;1022;5598;Chuteira Adidas preta;Infantil;1;43,12
10/09/2021;1022;5598;Chuteira Adidas preta;Infantil;1;47,72
10/09/2021;1022;5598;Chuteira Adidas preta;Infantil;1;39,44
12/09/2021;1022;5598;Chuteira Adidas preta;Infantil;1;43,12
14/09/2021;1022;5598;Chuteira Adidas preta;Infantil;2;47,72
19/09/2021;1022;5598;Chuteira Adidas preta;Infantil;2;39,44
21/09/2021;1022;5598;Chuteira Adidas preta;Infantil;1;43,12
21/09/2021;1022;5598;Chuteira Adidas preta;Infantil;2;47,72
22/09/2021;1022;5598;Chuteira Adidas preta;Infantil;1;39,44
22/09/2021;1022;5598;Chuteira Adidas preta;Infantil;1;43,12
22/09/2021;1022;5598;Chuteira Adidas preta;Infantil;3;47,72
22/09/2021;1022;5598;Chuteira Adidas preta;Infantil;1;39,44
23/09/2021;1022;5598;Chuteira Adidas preta;Infantil;4;43,12
24/09/2021;1022;5598;Chuteira Adidas preta;Infantil;1;47,72
24/09/2021;1022;5598;Chuteira Adidas preta;Infantil;2;39,44
24/09/2021;1022;5598;Chuteira Adidas preta;Infantil;2;43,12
25/09/2021;1022;5598;Chuteira Adidas preta;Infantil;2;47,72
25/09/2021;1022;5598;Chuteira Adidas preta;Infantil;1;39,44
25/09/2021;1022;5598;Chuteira Adidas preta;Infantil;1;43,12
25/09/2021;1022;5598;Chuteira Adidas preta;Infantil;1;47,72
25/09/2021;1022;5598;Chuteira Adidas preta;Infantil;5;39,44
25/09/2021;1022;5598;Chuteira Adidas preta;Infantil;1;43,12
27/09/2021;1022;5598;Chuteira Adidas preta;Infantil;3;47,72
27/09/2021;1022;5598;Chuteira Adidas preta;Infantil;1;39,44
27/09/2021;1022;5598;Chuteira Adidas preta;Infantil;1;43,12
27/09/2021;1022;5598;Chuteira Adidas preta;Infantil;1;47,72
02/08/2021;1023;5601,5;Escarpim bege;Feminino;2;73,95
02/08/2021;1023;5601,5;Escarpim bege;Feminino;1;80,85
02/08/2021;1023;5601,5;Escarpim bege;Feminino;2;89,475
02/08/2021;1023;5601,5;Escarpim bege;Feminino;2;73,95
02/08/2021;1023;5601,5;Escarpim bege;Feminino;2;80,85
03/08/2021;1023;5601,5;Escarpim bege;Feminino;2;89,475
04/08/2021;1023;5601,5;Escarpim bege;Feminino;2;73,95
05/08/2021;1023;5601,5;Escarpim bege;Feminino;1;80,85
05/08/2021;1023;5601,5;Escarpim bege;Feminino;2;89,475
06/08/2021;1023;5601,5;Escarpim bege;Feminino;3;73,95
06/08/2021;1023;5601,5;Escarpim bege;Feminino;1;80,85
07/08/2021;1023;5601,5;Escarpim bege;Feminino;1;89,475
07/08/2021;1023;5601,5;Escarpim bege;Feminino;1;73,95
07/08/2021;1023;5601,5;Escarpim bege;Feminino;3;80,85
07/08/2021;1023;5601,5;Escarpim bege;Feminino;2;89,475
07/08/2021;1023;5601,5;Escarpim bege;Feminino;1;73,95
08/08/2021;1023;5601,5;Escarpim bege;Feminino;1;80,85
08/08/2021;1023;5601,5;Escarpim bege;Feminino;2;89,475
08/08/2021;1023;5601,5;Escarpim bege;Feminino;1;73,95
08/08/2021;1023;5601,5;Escarpim bege;Feminino;1;80,85
08/08/2021;1023;5601,5;Escarpim bege;Feminino;1;89,475
08/08/2021;1023;5601,5;Escarpim bege;Feminino;2;73,95
09/08/2021;1023;5601,5;Escarpim bege;Feminino;3;80,85
10/08/2021;1023;5601,5;Escarpim bege;Feminino;1;89,475
11/08/2021;1023;5601,5;Escarpim bege;Feminino;3;73,95
12/08/2021;1023;5601,5;Escarpim bege;Feminino;1;80,85
15/08/2021;1023;5601,5;Escarpim bege;Feminino;1;89,475
18/08/2021;1023;5601,5;Escarpim bege;Feminino;2;73,95
19/08/2021;1023;5601,5;Escarpim bege;Feminino;1;80,85
19/08/2021;1023;5601,5;Escarpim bege;Feminino;2;89,475
20/08/2021;1023;5601,5;Escarpim bege;Feminino;1;73,95
20/08/2021;1023;5601,5;Escarpim bege;Feminino;2;80,85
21/08/2021;1023;5601,5;Escarpim bege;Feminino;3;89,475
21/08/2021;1023;5601,5;Escarpim bege;Feminino;1;73,95
21/08/2021;1023;5601,5;Escarpim bege;Feminino;1;80,85
21/08/2021;1023;5601,5;Escarpim bege;Feminino;2;89,475
22/08/2021;1023;5601,5;Escarpim bege;Feminino;2;73,95
22/08/2021;1023;5601,5;Escarpim bege;Feminino;1;80,85
22/08/2021;1023;5601,5;Escarpim bege;Feminino;1;89,475
23/08/2021;1023;5601,5;Escarpim bege;Feminino;3;73,95
23/08/2021;1023;5601,5;Escarpim bege;Feminino;3;80,85
24/08/2021;1023;5601,5;Escarpim bege;Feminino;2;89,475
24/08/2021;1023;5601,5;Escarpim bege;Feminino;1;73,95
24/08/2021;1023;5601,5;Escarpim bege;Feminino;1;80,85
25/08/2021;1023;5601,5;Escarpim bege;Feminino;1;89,475
25/08/2021;1023;5601,5;Escarpim bege;Feminino;2;73,95
25/08/2021;1023;5601,5;Escarpim bege;Feminino;2;80,85
25/08/2021;1023;5601,5;Escarpim bege;Feminino;2;89,475
25/08/2021;1023;5601,5;Escarpim bege;Feminino;2;73,95
26/08/2021;1023;5601,5;Escarpim bege;Feminino;2;80,85
27/08/2021;1023;5601,5;Escarpim bege;Feminino;1;89,475
27/08/2021;1023;5601,5;Escarpim bege;Feminino;2;73,95
27/08/2021;1023;5601,5;Escarpim bege;Feminino;1;80,85
27/08/2021;1023;5601,5;Escarpim bege;Feminino;1;89,475
03/09/2021;1023;5601,5;Escarpim bege;Feminino;2;73,95
03/09/2021;1023;5601,5;Escarpim bege;Feminino;3;80,85
04/09/2021;1023;5601,5;Escarpim bege;Feminino;1;89,475
04/09/2021;1023;5601,5;Escarpim bege;Feminino;1;73,95
05/09/2021;1023;5601,5;Escarpim bege;Feminino;1;80,85
05/09/2021;1023;5601,5;Escarpim bege;Feminino;1;89,475
05/09/2021;1023;5601,5;Escarpim bege;Feminino;1;73,95
06/09/2021;1023;5601,5;Escarpim bege;Feminino;1;80,85
06/09/2021;1023;5601,5;Escarpim bege;Feminino;1;89,475
06/09/2021;1023;5601,5;Escarpim bege;Feminino;1;73,95
06/09/2021;1023;5601,5;Escarpim bege;Feminino;2;80,85
06/09/2021;1023;5601,5;Escarpim bege;Feminino;1;89,475
07/09/2021;1023;5601,5;Escarpim bege;Feminino;1;73,95
07/09/2021;1023;5601,5;Escarpim bege;Feminino;1;80,85
07/09/2021;1023;5601,5;Escarpim bege;Feminino;3;89,475
07/09/2021;1023;5601,5;Escarpim bege;Feminino;2;73,95
07/09/2021;1023;5601,5;Escarpim bege;Feminino;1;80,85
08/09/2021;1023;5601,5;Escarpim bege;Feminino;1;89,475
08/09/2021;1023;5601,5;Escarpim bege;Feminino;2;73,95
08/09/2021;1023;5601,5;Escarpim bege;Feminino;1;80,85
08/09/2021;1023;5601,5;Escarpim bege;Feminino;1;89,475
08/09/2021;1023;5601,5;Escarpim bege;Feminino;1;73,95
08/09/2021;1023;5601,5;Escarpim bege;Feminino;2;80,85
09/09/2021;1023;5601,5;Escarpim bege;Feminino;3;89,475
10/09/2021;1023;5601,5;Escarpim bege;Feminino;1;73,95
11/09/2021;1023;5601,5;Escarpim bege;Feminino;3;80,85
12/09/2021;1023;5601,5;Escarpim bege;Feminino;1;89,475
15/09/2021;1023;5601,5;Escarpim bege;Feminino;1;73,95
18/09/2021;1023;5601,5;Escarpim bege;Feminino;2;80,85
19/09/2021;1023;5601,5;Escarpim bege;Feminino;1;89,475
19/09/2021;1023;5601,5;Escarpim bege;Feminino;2;73,95
20/09/2021;1023;5601,5;Escarpim bege;Feminino;1;80,85
20/09/2021;1023;5601,5;Escarpim bege;Feminino;2;89,475
21/09/2021;1023;5601,5;Escarpim bege;Feminino;3;73,95
21/09/2021;1023;5601,5;Escarpim bege;Feminino;3;80,85
21/09/2021;1023;5601,5;Escarpim bege;Feminino;3;89,475
21/09/2021;1023;5601,5;Escarpim bege;Feminino;3;73,95
22/09/2021;1023;5601,5;Escarpim bege;Feminino;2;80,85
22/09/2021;1023;5601,5;Escarpim bege;Feminino;1;89,475
22/09/2021;1023;5601,5;Escarpim bege;Feminino;2;73,95
22/09/2021;1023;5601,5;Escarpim bege;Feminino;4;80,85
23/09/2021;1023;5601,5;Escarpim bege;Feminino;3;89,475
24/09/2021;1023;5601,5;Escarpim bege;Feminino;2;73,95
24/09/2021;1023;5601,5;Escarpim bege;Feminino;1;80,85
24/09/2021;1023;5601,5;Escarpim bege;Feminino;1;89,475
25/09/2021;1023;5601,5;Escarpim bege;Feminino;1;73,95
25/09/2021;1023;5601,5;Escarpim bege;Feminino;2;80,85
25/09/2021;1023;5601,5;Escarpim bege;Feminino;2;89,475
25/09/2021;1023;5601,5;Escarpim bege;Feminino;2;73,95
25/09/2021;1023;5601,5;Escarpim bege;Feminino;2;80,85
26/09/2021;1023;5601,5;Escarpim bege;Feminino;2;89,475
27/09/2021;1023;5601,5;Escarpim bege;Feminino;1;73,95
27/09/2021;1023;5601,5;Escarpim bege;Feminino;2;80,85
27/09/2021;1023;5601,5;Escarpim bege;Feminino;1;89,475
27/09/2021;1023;5601,5;Escarpim bege;Feminino;1;73,95
02/08/2021;1024;5605;Escarpim preto;Feminino;3;102,41
02/08/2021;1024;5605;Escarpim preto;Feminino;2;113,335
02/08/2021;1024;5605;Escarpim preto;Feminino;3;93,67
02/08/2021;1024;5605;Escarpim preto;Feminino;3;102,41
02/08/2021;1024;5605;Escarpim preto;Feminino;3;113,335
03/08/2021;1024;5605;Escarpim preto;Feminino;1;93,67
04/08/2021;1024;5605;Escarpim preto;Feminino;3;102,41
05/08/2021;1024;5605;Escarpim preto;Feminino;1;113,335
05/08/2021;1024;5605;Escarpim preto;Feminino;1;93,67
06/08/2021;1024;5605;Escarpim preto;Feminino;2;102,41
06/08/2021;1024;5605;Escarpim preto;Feminino;1;113,335
07/08/2021;1024;5605;Escarpim preto;Feminino;1;93,67
07/08/2021;1024;5605;Escarpim preto;Feminino;1;102,41
07/08/2021;1024;5605;Escarpim preto;Feminino;2;113,335
07/08/2021;1024;5605;Escarpim preto;Feminino;3;93,67
07/08/2021;1024;5605;Escarpim preto;Feminino;1;102,41
08/08/2021;1024;5605;Escarpim preto;Feminino;2;113,335
08/08/2021;1024;5605;Escarpim preto;Feminino;1;93,67
08/08/2021;1024;5605;Escarpim preto;Feminino;1;102,41
08/08/2021;1024;5605;Escarpim preto;Feminino;1;113,335
09/08/2021;1024;5605;Escarpim preto;Feminino;1;93,67
10/08/2021;1024;5605;Escarpim preto;Feminino;1;102,41
11/08/2021;1024;5605;Escarpim preto;Feminino;1;113,335
12/08/2021;1024;5605;Escarpim preto;Feminino;2;93,67
15/08/2021;1024;5605;Escarpim preto;Feminino;2;102,41
18/08/2021;1024;5605;Escarpim preto;Feminino;1;113,335
19/08/2021;1024;5605;Escarpim preto;Feminino;2;93,67
19/08/2021;1024;5605;Escarpim preto;Feminino;3;102,41
20/08/2021;1024;5605;Escarpim preto;Feminino;1;113,335
20/08/2021;1024;5605;Escarpim preto;Feminino;3;93,67
21/08/2021;1024;5605;Escarpim preto;Feminino;2;102,41
21/08/2021;1024;5605;Escarpim preto;Feminino;1;113,335
21/08/2021;1024;5605;Escarpim preto;Feminino;1;93,67
21/08/2021;1024;5605;Escarpim preto;Feminino;1;102,41
22/08/2021;1024;5605;Escarpim preto;Feminino;1;113,335
22/08/2021;1024;5605;Escarpim preto;Feminino;1;93,67
22/08/2021;1024;5605;Escarpim preto;Feminino;1;102,41
23/08/2021;1024;5605;Escarpim preto;Feminino;2;113,335
23/08/2021;1024;5605;Escarpim preto;Feminino;2;93,67
24/08/2021;1024;5605;Escarpim preto;Feminino;1;102,41
24/08/2021;1024;5605;Escarpim preto;Feminino;3;113,335
24/08/2021;1024;5605;Escarpim preto;Feminino;3;93,67
25/08/2021;1024;5605;Escarpim preto;Feminino;4;102,41
25/08/2021;1024;5605;Escarpim preto;Feminino;1;113,335
25/08/2021;1024;5605;Escarpim preto;Feminino;3;93,67
25/08/2021;1024;5605;Escarpim preto;Feminino;3;102,41
25/08/2021;1024;5605;Escarpim preto;Feminino;1;113,335
26/08/2021;1024;5605;Escarpim preto;Feminino;1;93,67
27/08/2021;1024;5605;Escarpim preto;Feminino;2;102,41
27/08/2021;1024;5605;Escarpim preto;Feminino;3;113,335
27/08/2021;1024;5605;Escarpim preto;Feminino;2;93,67
27/08/2021;1024;5605;Escarpim preto;Feminino;2;102,41
03/09/2021;1024;5605;Escarpim preto;Feminino;1;113,335
03/09/2021;1024;5605;Escarpim preto;Feminino;2;93,67
04/09/2021;1024;5605;Escarpim preto;Feminino;2;102,41
04/09/2021;1024;5605;Escarpim preto;Feminino;1;113,335
05/09/2021;1024;5605;Escarpim preto;Feminino;3;93,67
05/09/2021;1024;5605;Escarpim preto;Feminino;2;102,41
06/09/2021;1024;5605;Escarpim preto;Feminino;2;113,335
06/09/2021;1024;5605;Escarpim preto;Feminino;3;93,67
06/09/2021;1024;5605;Escarpim preto;Feminino;1;102,41
06/09/2021;1024;5605;Escarpim preto;Feminino;4;113,335
06/09/2021;1024;5605;Escarpim preto;Feminino;1;93,67
06/09/2021;1024;5605;Escarpim preto;Feminino;1;102,41
07/09/2021;1024;5605;Escarpim preto;Feminino;1;113,335
07/09/2021;1024;5605;Escarpim preto;Feminino;1;93,67
07/09/2021;1024;5605;Escarpim preto;Feminino;2;102,41
07/09/2021;1024;5605;Escarpim preto;Feminino;3;113,335
07/09/2021;1024;5605;Escarpim preto;Feminino;1;93,67
08/09/2021;1024;5605;Escarpim preto;Feminino;2;102,41
08/09/2021;1024;5605;Escarpim preto;Feminino;1;113,335
08/09/2021;1024;5605;Escarpim preto;Feminino;1;93,67
08/09/2021;1024;5605;Escarpim preto;Feminino;1;102,41
09/09/2021;1024;5605;Escarpim preto;Feminino;1;113,335
10/09/2021;1024;5605;Escarpim preto;Feminino;1;93,67
11/09/2021;1024;5605;Escarpim preto;Feminino;1;102,41
12/09/2021;1024;5605;Escarpim preto;Feminino;2;113,335
15/09/2021;1024;5605;Escarpim preto;Feminino;2;93,67
18/09/2021;1024;5605;Escarpim preto;Feminino;1;102,41
19/09/2021;1024;5605;Escarpim preto;Feminino;2;113,335
19/09/2021;1024;5605;Escarpim preto;Feminino;3;93,67
20/09/2021;1024;5605;Escarpim preto;Feminino;1;102,41
20/09/2021;1024;5605;Escarpim preto;Feminino;3;113,335
21/09/2021;1024;5605;Escarpim preto;Feminino;2;93,67
21/09/2021;1024;5605;Escarpim preto;Feminino;1;102,41
21/09/2021;1024;5605;Escarpim preto;Feminino;2;113,335
21/09/2021;1024;5605;Escarpim preto;Feminino;2;93,67
22/09/2021;1024;5605;Escarpim preto;Feminino;1;102,41
22/09/2021;1024;5605;Escarpim preto;Feminino;2;113,335
22/09/2021;1024;5605;Escarpim preto;Feminino;1;93,67
22/09/2021;1024;5605;Escarpim preto;Feminino;3;102,41
23/09/2021;1024;5605;Escarpim preto;Feminino;2;113,335
24/09/2021;1024;5605;Escarpim preto;Feminino;1;93,67
24/09/2021;1024;5605;Escarpim preto;Feminino;3;102,41
24/09/2021;1024;5605;Escarpim preto;Feminino;3;113,335
25/09/2021;1024;5605;Escarpim preto;Feminino;4;93,67
25/09/2021;1024;5605;Escarpim preto;Feminino;1;102,41
25/09/2021;1024;5605;Escarpim preto;Feminino;3;113,335
25/09/2021;1024;5605;Escarpim preto;Feminino;3;93,67
25/09/2021;1024;5605;Escarpim preto;Feminino;1;102,41
26/09/2021;1024;5605;Escarpim preto;Feminino;1;113,335
27/09/2021;1024;5605;Escarpim preto;Feminino;2;93,67
27/09/2021;1024;5605;Escarpim preto;Feminino;3;102,41
27/09/2021;1024;5605;Escarpim preto;Feminino;2;113,335
27/09/2021;1024;5605;Escarpim preto;Feminino;2;93,67
02/08/2021;1025;5608,5;Mocassim;Masculino;1;75,46
02/08/2021;1025;5608,5;Mocassim;Masculino;1;83,51
02/08/2021;1025;5608,5;Mocassim;Masculino;4;69,02
03/08/2021;1025;5608,5;Mocassim;Masculino;4;75,46
05/08/2021;1025;5608,5;Mocassim;Masculino;1;83,51
06/08/2021;1025;5608,5;Mocassim;Masculino;1;69,02
06/08/2021;1025;5608,5;Mocassim;Masculino;4;75,46
06/08/2021;1025;5608,5;Mocassim;Masculino;1;83,51
07/08/2021;1025;5608,5;Mocassim;Masculino;1;69,02
07/08/2021;1025;5608,5;Mocassim;Masculino;2;75,46
07/08/2021;1025;5608,5;Mocassim;Masculino;1;83,51
07/08/2021;1025;5608,5;Mocassim;Masculino;2;69,02
08/08/2021;1025;5608,5;Mocassim;Masculino;2;75,46
08/08/2021;1025;5608,5;Mocassim;Masculino;3;83,51
08/08/2021;1025;5608,5;Mocassim;Masculino;3;69,02
08/08/2021;1025;5608,5;Mocassim;Masculino;3;75,46
09/08/2021;1025;5608,5;Mocassim;Masculino;1;83,51
11/08/2021;1025;5608,5;Mocassim;Masculino;2;69,02
11/08/2021;1025;5608,5;Mocassim;Masculino;1;75,46
12/08/2021;1025;5608,5;Mocassim;Masculino;3;83,51
15/08/2021;1025;5608,5;Mocassim;Masculino;1;69,02
18/08/2021;1025;5608,5;Mocassim;Masculino;1;75,46
19/08/2021;1025;5608,5;Mocassim;Masculino;2;83,51
20/08/2021;1025;5608,5;Mocassim;Masculino;1;69,02
21/08/2021;1025;5608,5;Mocassim;Masculino;1;75,46
21/08/2021;1025;5608,5;Mocassim;Masculino;2;83,51
21/08/2021;1025;5608,5;Mocassim;Masculino;2;69,02
21/08/2021;1025;5608,5;Mocassim;Masculino;1;75,46
22/08/2021;1025;5608,5;Mocassim;Masculino;4;83,51
22/08/2021;1025;5608,5;Mocassim;Masculino;2;69,02
22/08/2021;1025;5608,5;Mocassim;Masculino;2;75,46
23/08/2021;1025;5608,5;Mocassim;Masculino;1;83,51
23/08/2021;1025;5608,5;Mocassim;Masculino;1;69,02
24/08/2021;1025;5608,5;Mocassim;Masculino;4;75,46
24/08/2021;1025;5608,5;Mocassim;Masculino;2;83,51
24/08/2021;1025;5608,5;Mocassim;Masculino;2;69,02
25/08/2021;1025;5608,5;Mocassim;Masculino;3;75,46
25/08/2021;1025;5608,5;Mocassim;Masculino;4;83,51
25/08/2021;1025;5608,5;Mocassim;Masculino;4;69,02
25/08/2021;1025;5608,5;Mocassim;Masculino;4;75,46
25/08/2021;1025;5608,5;Mocassim;Masculino;4;83,51
27/08/2021;1025;5608,5;Mocassim;Masculino;3;69,02
27/08/2021;1025;5608,5;Mocassim;Masculino;3;75,46
27/08/2021;1025;5608,5;Mocassim;Masculino;3;83,51
03/09/2021;1025;5608,5;Mocassim;Masculino;4;69,02
03/09/2021;1025;5608,5;Mocassim;Masculino;1;75,46
04/09/2021;1025;5608,5;Mocassim;Masculino;2;83,51
04/09/2021;1025;5608,5;Mocassim;Masculino;1;69,02
04/09/2021;1025;5608,5;Mocassim;Masculino;3;75,46
05/09/2021;1025;5608,5;Mocassim;Masculino;1;83,51
05/09/2021;1025;5608,5;Mocassim;Masculino;1;69,02
06/09/2021;1025;5608,5;Mocassim;Masculino;1;75,46
06/09/2021;1025;5608,5;Mocassim;Masculino;2;83,51
06/09/2021;1025;5608,5;Mocassim;Masculino;3;69,02
06/09/2021;1025;5608,5;Mocassim;Masculino;4;75,46
06/09/2021;1025;5608,5;Mocassim;Masculino;1;83,51
07/09/2021;1025;5608,5;Mocassim;Masculino;1;69,02
07/09/2021;1025;5608,5;Mocassim;Masculino;2;75,46
07/09/2021;1025;5608,5;Mocassim;Masculino;1;83,51
07/09/2021;1025;5608,5;Mocassim;Masculino;2;69,02
08/09/2021;1025;5608,5;Mocassim;Masculino;2;75,46
08/09/2021;1025;5608,5;Mocassim;Masculino;3;83,51
08/09/2021;1025;5608,5;Mocassim;Masculino;3;69,02
08/09/2021;1025;5608,5;Mocassim;Masculino;3;75,46
09/09/2021;1025;5608,5;Mocassim;Masculino;1;83,51
11/09/2021;1025;5608,5;Mocassim;Masculino;2;69,02
11/09/2021;1025;5608,5;Mocassim;Masculino;1;75,46
12/09/2021;1025;5608,5;Mocassim;Masculino;3;83,51
15/09/2021;1025;5608,5;Mocassim;Masculino;1;69,02
18/09/2021;1025;5608,5;Mocassim;Masculino;1;75,46
19/09/2021;1025;5608,5;Mocassim;Masculino;2;83,51
20/09/2021;1025;5608,5;Mocassim;Masculino;1;69,02
21/09/2021;1025;5608,5;Mocassim;Masculino;1;75,46
21/09/2021;1025;5608,5;Mocassim;Masculino;1;83,51
21/09/2021;1025;5608,5;Mocassim;Masculino;1;69,02
22/09/2021;1025;5608,5;Mocassim;Masculino;1;75,46
22/09/2021;1025;5608,5;Mocassim;Masculino;1;83,51
22/09/2021;1025;5608,5;Mocassim;Masculino;1;69,02
23/09/2021;1025;5608,5;Mocassim;Masculino;1;75,46
24/09/2021;1025;5608,5;Mocassim;Masculino;4;83,51
24/09/2021;1025;5608,5;Mocassim;Masculino;2;69,02
24/09/2021;1025;5608,5;Mocassim;Masculino;2;75,46
25/09/2021;1025;5608,5;Mocassim;Masculino;3;83,51
25/09/2021;1025;5608,5;Mocassim;Masculino;4;69,02
25/09/2021;1025;5608,5;Mocassim;Masculino;4;75,46
25/09/2021;1025;5608,5;Mocassim;Masculino;4;83,51
25/09/2021;1025;5608,5;Mocassim;Masculino;4;69,02
27/09/2021;1025;5608,5;Mocassim;Masculino;3;75,46
27/09/2021;1025;5608,5;Mocassim;Masculino;3;83,51
27/09/2021;1025;5608,5;Mocassim;Masculino;3;69,02
02/08/2021;1026;5612;Rasteirinha;Feminino;1;37,73
02/08/2021;1026;5612;Rasteirinha;Feminino;1;41,755
02/08/2021;1026;5612;Rasteirinha;Feminino;3;34,51
03/08/2021;1026;5612;Rasteirinha;Feminino;2;37,73
06/08/2021;1026;5612;Rasteirinha;Feminino;1;41,755
06/08/2021;1026;5612;Rasteirinha;Feminino;1;34,51
06/08/2021;1026;5612;Rasteirinha;Feminino;1;37,73
06/08/2021;1026;5612;Rasteirinha;Feminino;1;41,755
07/08/2021;1026;5612;Rasteirinha;Feminino;2;34,51
07/08/2021;1026;5612;Rasteirinha;Feminino;2;37,73
08/08/2021;1026;5612;Rasteirinha;Feminino;2;41,755
08/08/2021;1026;5612;Rasteirinha;Feminino;1;34,51
08/08/2021;1026;5612;Rasteirinha;Feminino;1;37,73
08/08/2021;1026;5612;Rasteirinha;Feminino;2;41,755
08/08/2021;1026;5612;Rasteirinha;Feminino;2;34,51
08/08/2021;1026;5612;Rasteirinha;Feminino;3;37,73
08/08/2021;1026;5612;Rasteirinha;Feminino;2;41,755
08/08/2021;1026;5612;Rasteirinha;Feminino;2;34,51
09/08/2021;1026;5612;Rasteirinha;Feminino;1;37,73
10/08/2021;1026;5612;Rasteirinha;Feminino;2;41,755
10/08/2021;1026;5612;Rasteirinha;Feminino;1;34,51
10/08/2021;1026;5612;Rasteirinha;Feminino;2;37,73
10/08/2021;1026;5612;Rasteirinha;Feminino;2;41,755
11/08/2021;1026;5612;Rasteirinha;Feminino;1;34,51
13/08/2021;1026;5612;Rasteirinha;Feminino;3;37,73
15/08/2021;1026;5612;Rasteirinha;Feminino;2;41,755
17/08/2021;1026;5612;Rasteirinha;Feminino;1;34,51
20/08/2021;1026;5612;Rasteirinha;Feminino;1;37,73
22/08/2021;1026;5612;Rasteirinha;Feminino;3;41,755
22/08/2021;1026;5612;Rasteirinha;Feminino;1;34,51
22/08/2021;1026;5612;Rasteirinha;Feminino;1;37,73
25/08/2021;1026;5612;Rasteirinha;Feminino;2;41,755
26/08/2021;1026;5612;Rasteirinha;Feminino;3;34,51
26/08/2021;1026;5612;Rasteirinha;Feminino;1;37,73
26/08/2021;1026;5612;Rasteirinha;Feminino;1;41,755
03/09/2021;1026;5612;Rasteirinha;Feminino;3;34,51
03/09/2021;1026;5612;Rasteirinha;Feminino;2;37,73
04/09/2021;1026;5612;Rasteirinha;Feminino;1;41,755
04/09/2021;1026;5612;Rasteirinha;Feminino;1;34,51
05/09/2021;1026;5612;Rasteirinha;Feminino;2;37,73
05/09/2021;1026;5612;Rasteirinha;Feminino;2;41,755
05/09/2021;1026;5612;Rasteirinha;Feminino;1;34,51
